case_id,dataset,fold,dice_single,detectability_single,precision_single,dice_dual,detectability_dual,precision_dual,dice_difference,detectability_difference,precision_difference
Liver_Lesions_1029,Liver_Lesions,1,0.6052242483982258,1.0,0.75,0.8828444444444444,1.0,0.75,0.2776201960462187,0.0,0.0
Liver_Lesions_1032,Liver_Lesions,1,0.5591565529866431,0.5,0.2222222222222222,0.5603201435126091,0.5,0.3333333333333333,0.0011635905259659296,0.0,0.1111111111111111
Liver_Lesions_1040,Liver_Lesions,1,0.7822222222222223,1.0,0.6666666666666666,0.880565371024735,1.0,0.5714285714285714,0.09834314880251271,0.0,-0.09523809523809523
Liver_Lesions_1041,Liver_Lesions,1,0.9751205348818625,1.0,0.1428571428571428,0.9714386848370906,1.0,0.25,-0.0036818500447718394,0.0,0.1071428571428572
Liver_Lesions_1047,Liver_Lesions,1,0.9719434102755026,0.8,0.8,0.9698952976707257,0.8,0.6666666666666666,-0.002048112604776886,0.0,-0.13333333333333341
Liver_Lesions_1050,Liver_Lesions,1,0.42959320040626503,0.75,0.4615384615384615,0.42398899587345257,0.75,0.6,-0.005604204532812462,0.0,0.13846153846153847
Liver_Lesions_1052,Liver_Lesions,1,0.7525773195876289,1.0,1.0,0.8857301089163744,1.0,1.0,0.13315278932874552,0.0,0.0
Liver_Lesions_1055,Liver_Lesions,1,0.913736020229933,0.8,0.8,0.9428750101960358,0.8,1.0,0.029138989966102757,0.0,0.19999999999999996
Liver_Lesions_1057,Liver_Lesions,1,0.9015603827286874,0.5217391304347826,0.48,0.9011260959114906,0.5652173913043478,0.5416666666666666,-0.00043428681719681617,0.04347826086956519,0.06166666666666665
Liver_Lesions_1058,Liver_Lesions,1,0.8861150283950147,0.5,0.375,0.8894316532502989,0.5,0.3,0.003316624855284278,0.0,-0.07500000000000001
Liver_Lesions_1059,Liver_Lesions,1,0.7308632687605793,0.3333333333333333,0.25,0.8017057569296375,0.3333333333333333,0.25,0.07084248816905825,0.0,0.0
Liver_Lesions_1061,Liver_Lesions,1,0.9037227214377407,1.0,0.5,0.8975356679636836,1.0,0.5,-0.006187053474057125,0.0,0.0
Liver_Lesions_1064,Liver_Lesions,1,0.9006828880196247,0.8,0.6666666666666666,0.8977575310384652,0.8,0.5714285714285714,-0.002925356981159477,0.0,-0.09523809523809523
Liver_Lesions_1065,Liver_Lesions,1,0.8985548842615846,0.7857142857142857,0.7857142857142857,0.9016236033519553,0.8571428571428571,0.8571428571428571,0.003068719090370764,0.0714285714285714,0.0714285714285714
Liver_Lesions_1067,Liver_Lesions,1,0.95657601148403,1.0,1.0,0.967953737726643,1.0,1.0,0.011377726242612907,0.0,0.0
Liver_Lesions_1068,Liver_Lesions,1,0.8333333333333334,1.0,1.0,0.831013916500994,1.0,1.0,-0.0023194168323393827,0.0,0.0
Liver_Lesions_1082,Liver_Lesions,1,0.7468988324222178,1.0,0.3333333333333333,0.7211021598242293,0.5,0.1666666666666666,-0.025796672597988457,-0.5,-0.1666666666666667
Liver_Lesions_1089,Liver_Lesions,1,0.966607746961196,0.5,1.0,0.9658611523249636,0.5,1.0,-0.0007465946362323894,0.0,0.0
Liver_Lesions_1090,Liver_Lesions,1,0.8571794562170171,0.5,0.3333333333333333,0.8717704263984706,0.5,0.2,0.0145909701814535,0.0,-0.1333333333333333
Liver_Lesions_1091,Liver_Lesions,1,0.843467500773382,0.8461538461538461,0.7333333333333333,0.822869112626622,0.7692307692307693,0.7692307692307693,-0.02059838814675996,-0.07692307692307687,0.03589743589743599
Liver_Lesions_1097,Liver_Lesions,1,0.92267483777938,0.5,0.3333333333333333,0.9363261566651397,0.5,0.3333333333333333,0.013651318885759767,0.0,0.0
Liver_Lesions_1098,Liver_Lesions,1,0.7817235396182765,1.0,1.0,0.9100841304598364,1.0,1.0,0.12836059084155993,0.0,0.0
Liver_Lesions_1114,Liver_Lesions,1,0.9742393466456922,0.8333333333333334,1.0,0.9747519491794442,0.6666666666666666,1.0,0.0005126025337519602,-0.16666666666666674,0.0
Liver_Lesions_1118,Liver_Lesions,1,0.35788921435753945,0.625,0.2777777777777778,0.37033622317724213,0.75,0.3157894736842105,0.012447008819702676,0.125,0.03801169590643272
Liver_Lesions_1123,Liver_Lesions,1,0.5527188574273278,0.8666666666666667,0.7222222222222222,0.5464440743315017,1.0,0.8333333333333334,-0.006274783095826186,0.1333333333333333,0.11111111111111116
Liver_Lesions_1128,Liver_Lesions,1,0.10101010101010101,0.5,0.25,0.13681986265187532,0.5,0.3333333333333333,0.03580976164177431,0.0,0.08333333333333331
Liver_Lesions_1133,Liver_Lesions,1,0.9291338582677166,1.0,0.3333333333333333,0.9460154241645244,1.0,0.5,0.016881565896807893,0.0,0.16666666666666669
Liver_Lesions_1134,Liver_Lesions,1,0.5296499561375356,0.6666666666666666,0.4,0.7950690644991163,0.6666666666666666,0.6666666666666666,0.26541910836158067,0.0,0.2666666666666666
Liver_Lesions_1138,Liver_Lesions,1,0.85203738317757,0.6666666666666666,0.5,0.8746079106418789,0.6666666666666666,1.0,0.022570527464308876,0.0,0.5
Liver_Lesions_1143,Liver_Lesions,1,0.35931091058244463,1.0,0.5,0.2794307891332471,0.0,0.0,-0.07988012144919754,-1.0,-0.5
Liver_Lesions_1144,Liver_Lesions,1,0.8843235241205527,0.625,0.8333333333333334,0.8781985524111906,0.625,0.8333333333333334,-0.006124971709362104,0.0,0.0
Liver_Lesions_1152,Liver_Lesions,1,0.01001138638706161,0.5833333333333334,0.5526315789473685,0.013861046634311036,0.6111111111111112,0.55,0.0038496602472494253,0.02777777777777779,-0.0026315789473684292
Liver_Lesions_1167,Liver_Lesions,1,0.8182263179177219,1.0,0.2,0.8222269807280513,1.0,0.3333333333333333,0.004000662810329403,0.0,0.1333333333333333
Liver_Lesions_1173,Liver_Lesions,1,0.9210212003583159,0.875,0.7777777777777778,0.9276493545481838,0.875,0.875,0.006628154189867841,0.0,0.09722222222222221
Liver_Lesions_1175,Liver_Lesions,1,0.9473883161512028,0.8888888888888888,0.8,0.9509526439320724,0.8888888888888888,0.8,0.0035643277808695695,0.0,0.0
Liver_Lesions_1177,Liver_Lesions,1,0.23954512105649303,0.5,0.25,0.29157175398633256,0.5,0.5,0.05202663292983953,0.0,0.25
Liver_Lesions_1179,Liver_Lesions,1,0.9441556418437466,0.9,0.75,0.9390398955362359,0.9,0.75,-0.00511574630751066,0.0,0.0
Liver_Lesions_1185,Liver_Lesions,1,0.5334957369062119,0.5,0.3333333333333333,0.597911227154047,0.5,0.5,0.0644154902478351,0.0,0.16666666666666669
Liver_Lesions_1200,Liver_Lesions,1,0.8845501999864416,0.7916666666666666,0.8260869565217391,0.9004322967508018,0.7916666666666666,0.8636363636363636,0.015882096764360254,0.0,0.03754940711462451
Liver_Lesions_1215,Liver_Lesions,1,0.13527223537368954,1.0,0.25,0.33927056827820185,1.0,0.25,0.2039983329045123,0.0,0.0
Liver_Lesions_1216,Liver_Lesions,1,0.8791474933397917,0.5294117647058824,1.0,0.8731591448931116,0.5294117647058824,0.9,-0.0059883484466800585,0.0,-0.09999999999999998
Liver_Lesions_1223,Liver_Lesions,1,0.7048710601719198,0.7111111111111111,0.6037735849056604,0.6743345549539039,0.7333333333333333,0.5689655172413793,-0.030536505218015875,0.022222222222222143,-0.03480806766428102
Liver_Lesions_1234,Liver_Lesions,1,0.6615976900866217,1.0,0.3333333333333333,0.948180815876516,1.0,0.6666666666666666,0.2865831257898943,0.0,0.3333333333333333
Liver_Lesions_1239,Liver_Lesions,1,0.9373406425293218,0.75,1.0,0.9406694118212552,0.75,1.0,0.0033287692919333756,0.0,0.0
Liver_Lesions_1242,Liver_Lesions,1,0.9280733546138545,0.6428571428571429,0.8181818181818182,0.931666446827724,0.7142857142857143,0.8333333333333334,0.0035930922138694976,0.0714285714285714,0.015151515151515138
Liver_Lesions_1243,Liver_Lesions,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver_Lesions_1246,Liver_Lesions,1,0.8256400096854433,1.0,1.0,0.8431888162182816,1.0,1.0,0.0175488065328383,0.0,0.0
Liver_Lesions_1250,Liver_Lesions,1,0.1857653879363513,1.0,0.024390243902439,0.1494287736325953,1.0,0.0285714285714285,-0.03633661430375601,0.0,0.0041811846689895
Liver_Lesions_1253,Liver_Lesions,1,0.8129400452839552,1.0,0.5714285714285714,0.8303133287808286,1.0,0.5,0.017373283496873393,0.0,-0.0714285714285714
Liver_Lesions_1258,Liver_Lesions,1,0.8870710230937944,0.4444444444444444,0.6666666666666666,0.8972126974439689,0.3888888888888889,0.6363636363636364,0.010141674350174545,-0.055555555555555525,-0.030303030303030276
Liver_Lesions_1265,Liver_Lesions,1,0.3928257870312304,1.0,0.5,0.9497223935842073,1.0,0.6666666666666666,0.5568966065529769,0.0,0.16666666666666663
Liver_Lesions_1300,Liver_Lesions,1,0.7631976494754222,0.8125,0.7647058823529411,0.7987445480740465,0.8125,0.6842105263157895,0.035546898598624255,0.0,-0.08049535603715163
Liver_Lesions_1303,Liver_Lesions,1,0.2632822839856305,0.3333333333333333,0.25,0.10753509693439021,0.0,0.0,-0.1557471870512403,-0.3333333333333333,-0.25
Liver_Lesions_1304,Liver_Lesions,1,0.6552301255230125,0.75,0.75,0.7828598940779972,0.75,0.75,0.12762976855498465,0.0,0.0
Liver_Lesions_1307,Liver_Lesions,1,0.8310643916837118,0.5,1.0,0.8230493573007948,0.5,0.6666666666666666,-0.008015034382917063,0.0,-0.33333333333333337
Liver_Lesions_1308,Liver_Lesions,1,0.7299125104867568,0.2857142857142857,0.75,0.8055606078437666,0.3333333333333333,0.6666666666666666,0.07564809735700984,0.047619047619047616,-0.08333333333333337
Liver_Lesions_1309,Liver_Lesions,1,0.24644219960388167,1.0,0.0434782608695652,0.23124307623899384,1.0,0.0555555555555555,-0.015199123364887823,0.0,0.012077294685990295
Liver_Lesions_1339,Liver_Lesions,1,0.9238747596101904,0.8823529411764706,0.9375,0.92771555092472,0.8823529411764706,0.8823529411764706,0.0038407913145296346,0.0,-0.05514705882352944
Liver_Lesions_1343,Liver_Lesions,1,0.0,,0.0,0.0,,0.0,0.0,,0.0
Liver_Lesions_1358,Liver_Lesions,1,0.8675593633861953,0.7,0.4666666666666667,0.8665735104433029,0.7,0.5833333333333334,-0.00098585294289244,0.0,0.1166666666666667
Liver_Lesions_1359,Liver_Lesions,1,0.0,,0.0,0.0,,0.0,0.0,,0.0
Liver_Lesions_1360,Liver_Lesions,1,0.8892805307899647,1.0,0.4,0.9471218206157965,1.0,1.0,0.05784128982583181,0.0,0.6
Liver_Lesions_1363,Liver_Lesions,1,0.9083508079437523,1.0,0.6666666666666666,0.904390243902439,1.0,0.4,-0.003960564041313286,0.0,-0.2666666666666666
Liver_Lesions_1368,Liver_Lesions,1,0.8960507692668962,0.6666666666666666,1.0,0.8930704436668226,0.6666666666666666,0.9090909090909092,-0.0029803256000735523,0.0,-0.09090909090909083
Liver_Lesions_1369,Liver_Lesions,1,0.9725722757598221,1.0,1.0,0.974512743628186,1.0,1.0,0.001940467868363882,0.0,0.0
Liver_Lesions_1388,Liver_Lesions,1,0.9307659882449317,1.0,0.7142857142857143,0.9394297873016125,1.0,0.7142857142857143,0.008663799056680799,0.0,0.0
Liver_Lesions_1391,Liver_Lesions,1,0.8304088603616727,1.0,0.3333333333333333,0.8221199548376248,1.0,0.3333333333333333,-0.00828890552404793,0.0,0.0
Liver_Lesions_1392,Liver_Lesions,1,0.8163285342203895,0.6756756756756757,0.5434782608695652,0.8149306007844499,0.7297297297297297,0.627906976744186,-0.0013979334359396356,0.05405405405405406,0.08442871587462086
Liver_Lesions_1399,Liver_Lesions,1,0.6992453659608763,0.8333333333333334,0.4166666666666667,0.6728331247619566,0.6666666666666666,0.4444444444444444,-0.026412241198919717,-0.16666666666666674,0.027777777777777735
Liver_Lesions_1400,Liver_Lesions,1,0.14361175305381313,1.0,0.2,0.05937038662570323,1.0,0.3333333333333333,-0.08424136642810989,0.0,0.1333333333333333
Liver_Lesions_1407,Liver_Lesions,1,0.8566853482786229,1.0,0.3333333333333333,0.741913282863042,1.0,0.25,-0.11477206541558083,0.0,-0.08333333333333331
Liver_Lesions_1411,Liver_Lesions,1,0.7807288492861096,0.4482758620689655,0.7222222222222222,0.7962092517379333,0.4827586206896552,0.7,0.015480402451823694,0.03448275862068967,-0.022222222222222254
Liver_Lesions_1418,Liver_Lesions,1,0.9479722731256474,1.0,0.75,0.9059656972408651,1.0,0.5,-0.04200657588478229,0.0,-0.25
Liver_Lesions_1419,Liver_Lesions,1,0.9550940986896111,1.0,1.0,0.9577826725403817,1.0,1.0,0.0026885738507705925,0.0,0.0
Liver_Lesions_1420,Liver_Lesions,1,0.7581894977355016,1.0,0.6153846153846154,0.7726145547681753,1.0,0.64,0.014425057032673716,0.0,0.024615384615384595
Liver_Lesions_1422,Liver_Lesions,1,0.9215990083669042,1.0,0.4,0.9303213490295895,1.0,0.6666666666666666,0.00872234066268529,0.0,0.2666666666666666
Liver_Lesions_1427,Liver_Lesions,1,0.5430805435360206,0.6666666666666666,0.2857142857142857,0.5587451485396434,0.6666666666666666,0.4,0.015664605003622767,0.0,0.11428571428571432
Liver_Lesions_1446,Liver_Lesions,1,0.6998778998778998,0.7272727272727273,0.6666666666666666,0.7710533092969354,0.8181818181818182,0.75,0.07117540941903555,0.09090909090909094,0.08333333333333337
Liver_Lesions_1447,Liver_Lesions,1,0.8523131672597865,1.0,0.5,0.838006230529595,1.0,0.75,-0.014306936730191455,0.0,0.25
Liver_Lesions_1448,Liver_Lesions,1,0.909304765449563,0.6,0.6923076923076923,0.9204043875476129,0.5666666666666667,0.6538461538461539,0.011099622098049933,-0.033333333333333326,-0.038461538461538436
Liver_Lesions_1456,Liver_Lesions,1,0.8181322014459591,0.7384615384615385,0.8135593220338984,0.8119218387335205,0.7384615384615385,0.8275862068965517,-0.006210362712438577,0.0,0.014026884862653355
Liver_Lesions_1463,Liver_Lesions,1,0.7654584221748401,1.0,0.5,0.8410074773711137,1.0,0.5714285714285714,0.07554905519627364,0.0,0.0714285714285714
Liver_Lesions_1471,Liver_Lesions,1,0.9206797992456278,0.9,0.9,0.9331316759618111,0.9,0.9,0.012451876716183308,0.0,0.0
Liver_Lesions_1476,Liver_Lesions,1,0.9730256107243498,1.0,0.25,0.9652297535662873,1.0,0.3333333333333333,-0.007795857158062525,0.0,0.08333333333333331
Liver_Lesions_1485,Liver_Lesions,1,0.8899397685759063,1.0,0.0909090909090909,0.8877228198023258,1.0,0.125,-0.002216948773580474,0.0,0.0340909090909091
Liver_Lesions_1486,Liver_Lesions,1,0.6675878974309678,0.3636363636363636,0.4444444444444444,0.6852418713393912,0.4242424242424242,0.4827586206896552,0.01765397390842338,0.06060606060606061,0.038314176245210774
Liver_Lesions_1493,Liver_Lesions,1,0.8288163477357346,0.5,0.1428571428571428,0.8621775940145698,0.5,0.1666666666666666,0.03336124627883519,0.0,0.023809523809523808
Liver_Lesions_1499,Liver_Lesions,1,0.5463745551601423,1.0,0.5,0.0,0.0,,-0.5463745551601423,-1.0,
Liver_Lesions_1501,Liver_Lesions,1,0.8352985781990522,1.0,0.2,0.8107044793246179,1.0,0.5,-0.02459409887443431,0.0,0.3
Liver_Lesions_1510,Liver_Lesions,1,0.07852348993288591,0.5,0.1428571428571428,0.0203608674060586,0.5,0.1428571428571428,-0.05816262252682731,0.0,0.0
Liver_Lesions_1521,Liver_Lesions,1,0.0,0.0,,0.0,0.0,,0.0,0.0,
Liver_Lesions_1522,Liver_Lesions,1,0.8754572195932984,0.6,0.75,0.9670660382715348,0.6,1.0,0.09160881867823645,0.0,0.25
Liver_Lesions_1528,Liver_Lesions,1,0.5267082014094576,0.4,0.4,0.5668900097869457,0.4,0.4,0.04018180837748808,0.0,0.0
Liver_Lesions_1540,Liver_Lesions,1,0.44167661946198034,0.3333333333333333,0.4,0.43287480410935053,0.3333333333333333,0.4,-0.008801815352629805,0.0,0.0
Liver_Lesions_1541,Liver_Lesions,1,0.9295902617685816,1.0,0.75,0.9376781019584409,1.0,0.75,0.008087840189859308,0.0,0.0
Liver_Lesions_1550,Liver_Lesions,1,0.8973847833309602,1.0,0.8928571428571429,0.9097339089290505,1.0,0.925925925925926,0.012349125598090316,0.0,0.033068783068783136
Liver_Lesions_1551,Liver_Lesions,1,0.671944786320051,0.6111111111111112,0.5238095238095238,0.694462175171467,0.7222222222222222,0.7222222222222222,0.022517388851416076,0.11111111111111105,0.19841269841269837
Liver_Lesions_1555,Liver_Lesions,1,0.9805701985820791,1.0,0.75,0.9843264784587268,1.0,1.0,0.003756279876647728,0.0,0.25
Liver_Lesions_1557,Liver_Lesions,1,0.9070559610705596,0.8571428571428571,0.6666666666666666,0.9060077519379846,0.8571428571428571,0.75,-0.0010482091325750842,0.0,0.08333333333333337
Liver_Lesions_1558,Liver_Lesions,1,0.8309531717037529,1.0,0.25,0.8318381993149567,1.0,0.25,0.0008850276112037925,0.0,0.0
Liver_Lesions_1565,Liver_Lesions,1,0.7564961977105499,0.6326530612244898,0.6595744680851063,0.7734069063723745,0.6326530612244898,0.7209302325581395,0.016910708661824647,0.0,0.06135576447303315
Liver_Lesions_1568,Liver_Lesions,1,0.05202191791193088,1.0,0.4,0.12785366875334528,1.0,0.6666666666666666,0.0758317508414144,0.0,0.2666666666666666
Liver_Lesions_1570,Liver_Lesions,1,0.9555951900325537,0.9473684210526316,0.9,0.95435873338285,0.9473684210526316,0.9,-0.0012364566497036211,0.0,0.0
Liver_Lesions_1581,Liver_Lesions,1,0.6843830484664013,0.3333333333333333,0.3333333333333333,0.6947199619884777,0.3333333333333333,0.3333333333333333,0.01033691352207644,0.0,0.0
Liver_Lesions_1586,Liver_Lesions,1,0.8307291666666666,0.5714285714285714,0.8,0.8367609254498715,0.7142857142857143,0.8333333333333334,0.0060317587832048325,0.1428571428571429,0.033333333333333326
Liver_Lesions_1590,Liver_Lesions,1,0.9306169105200147,0.7241379310344828,0.6774193548387096,0.9279270642597617,0.7586206896551724,0.5945945945945946,-0.002689846260253037,0.03448275862068961,-0.082824760244115
Liver_Lesions_1593,Liver_Lesions,1,0.9006066787755739,0.8,0.6666666666666666,0.8837797005610517,0.78,0.7222222222222222,-0.01682697821452217,-0.020000000000000018,0.05555555555555558
Liver_Lesions_1596,Liver_Lesions,1,0.9649038667860254,0.9375,0.8823529411764706,0.9685690876034639,0.9375,0.8823529411764706,0.003665220817438586,0.0,0.0
Liver_Lesions_1598,Liver_Lesions,1,0.8833014484831921,0.8333333333333334,0.925925925925926,0.8745378692806024,0.8333333333333334,0.8620689655172413,-0.008763579202589744,0.0,-0.06385696040868472
Liver_Lesions_1604,Liver_Lesions,1,0.9375,1.0,0.5,0.9575129533678757,1.0,0.5,0.020012953367875674,0.0,0.0
Liver_Lesions_1606,Liver_Lesions,1,0.8363089972240488,0.5217391304347826,0.5393258426966292,0.8519843839340824,0.5217391304347826,0.5647058823529412,0.015675386710033545,0.0,0.02538003965631197
Liver_Lesions_1621,Liver_Lesions,1,0.01451466586029634,1.0,0.25,0.2456813819577735,1.0,0.25,0.23116671609747716,0.0,0.0
Liver_Lesions_1624,Liver_Lesions,1,0.3127311146328579,1.0,0.5,0.3863126402393418,1.0,0.5,0.0735815256064839,0.0,0.0
Liver_Lesions_1627,Liver_Lesions,1,0.9086855370298565,0.75,0.6,0.8930933949934654,0.75,1.0,-0.015592142036391143,0.0,0.4
Liver_Lesions_1648,Liver_Lesions,1,0.7579609252189535,0.5,0.1666666666666666,0.7697393899893262,0.5,0.2,0.011778464770372699,0.0,0.03333333333333341
Liver_Lesions_1653,Liver_Lesions,1,0.9331718741683078,1.0,0.25,0.9314721271703511,1.0,0.25,-0.0016997469979567192,0.0,0.0
Liver_Lesions_1655,Liver_Lesions,1,0.5722049689440993,1.0,0.2857142857142857,0.8971848225214198,1.0,0.5,0.3249798535773205,0.0,0.2142857142857143
Liver_Lesions_1659,Liver_Lesions,1,0.6513409961685823,0.6666666666666666,0.2857142857142857,0.6056622851365016,0.6666666666666666,0.2857142857142857,-0.045678711032080765,0.0,0.0
Liver_Lesions_1662,Liver_Lesions,1,0.9410102437301306,1.0,0.5,0.9263143078330636,1.0,0.5,-0.01469593589706708,0.0,0.0
Liver_Lesions_1663,Liver_Lesions,1,0.7719472767968167,0.4444444444444444,0.8,0.7728628230616302,0.4444444444444444,0.8,0.0009155462648134938,0.0,0.0
Liver_Lesions_1665,Liver_Lesions,1,0.8825719960278053,0.5,0.5,0.8699166456175802,0.5,1.0,-0.012655350410225141,0.0,0.5
Liver_Lesions_1668,Liver_Lesions,1,0.9108544617883244,0.8666666666666667,0.8125,0.9117853302790894,0.8,0.9230769230769232,0.0009308684907649578,-0.06666666666666665,0.11057692307692324
Liver_Lesions_1672,Liver_Lesions,1,0.9227956635404669,0.8181818181818182,0.9,0.932967242215957,0.8181818181818182,0.9,0.010171578675490012,0.0,0.0
Liver_Lesions_1674,Liver_Lesions,1,0.0,,0.0,0.0,,0.0,0.0,,0.0
Liver_Lesions_1675,Liver_Lesions,1,0.9839105004432709,0.8333333333333334,1.0,0.9853891696671704,0.8333333333333334,1.0,0.001478669223899498,0.0,0.0
Liver_Lesions_1680,Liver_Lesions,1,0.9325955557121962,0.6153846153846154,0.6666666666666666,0.9332308981701355,0.6153846153846154,0.6666666666666666,0.0006353424579392808,0.0,0.0
Liver_Lesions_1682,Liver_Lesions,1,0.09483807654563298,1.0,0.4,0.16326252723311546,1.0,0.5,0.06842445068748249,0.0,0.09999999999999998
Liver_Lesions_1686,Liver_Lesions,1,0.9492435595686074,0.7272727272727273,0.8,0.9452272934385678,0.8181818181818182,0.9,-0.004016266130039581,0.09090909090909094,0.09999999999999998
Liver_Lesions_1687,Liver_Lesions,1,0.4291779235816287,0.5,0.0666666666666666,0.4344391785150079,0.5,0.0769230769230769,0.0052612549333792,0.0,0.010256410256410303
Liver_Lesions_1694,Liver_Lesions,1,0.9498242864254487,0.6666666666666666,0.4,0.9530095444307563,0.6666666666666666,0.4,0.0031852580053075563,0.0,0.0
Liver_Lesions_1708,Liver_Lesions,1,0.8520007849551771,0.75,1.0,0.856673143027948,0.75,1.0,0.004672358072770888,0.0,0.0
Liver_Lesions_1715,Liver_Lesions,1,0.9567474878288605,1.0,1.0,0.9635712330560415,1.0,1.0,0.006823745227180988,0.0,0.0
Liver_Lesions_1716,Liver_Lesions,1,0.904248468142269,0.8,0.8571428571428571,0.90676090907582,0.7333333333333333,0.8461538461538461,0.0025124409335509634,-0.06666666666666676,-0.01098901098901095
Liver_Lesions_1720,Liver_Lesions,1,0.8676923076923077,1.0,0.5,0.9074626865671642,1.0,0.5,0.03977037887485657,0.0,0.0
Liver_Lesions_1733,Liver_Lesions,1,0.9279881217520416,0.8,0.7272727272727273,0.9289617486338798,0.8,0.8888888888888888,0.0009736268818382188,0.0,0.16161616161616155
Liver_Lesions_1735,Liver_Lesions,1,0.905699860492925,0.5,0.2,0.9208903821923562,0.5,0.3333333333333333,0.015190521699431248,0.0,0.1333333333333333
Liver_Lesions_1736,Liver_Lesions,1,0.966897898853722,0.9285714285714286,1.0,0.9666475656323372,0.9285714285714286,0.9285714285714286,-0.00025033322138479086,0.0,-0.0714285714285714
Liver_Lesions_1750,Liver_Lesions,1,0.9865647869362528,0.8333333333333334,0.8333333333333334,0.9878925163818002,0.8333333333333334,1.0,0.0013277294455473765,0.0,0.16666666666666663
Liver_Lesions_1751,Liver_Lesions,1,0.8449833282812974,0.8333333333333334,0.9375,0.8461166807585457,0.8888888888888888,1.0,0.0011333524772483283,0.05555555555555547,0.0625
Liver_Lesions_1753,Liver_Lesions,1,0.7235294117647059,0.5,0.3333333333333333,0.8397435897435898,0.5,0.5,0.11621417797888389,0.0,0.16666666666666669
Liver_Lesions_1768,Liver_Lesions,1,0.965877858636843,1.0,0.5,0.9584910797083571,1.0,0.5,-0.0073867789284858265,0.0,0.0
Liver_Lesions_1770,Liver_Lesions,1,0.8529411764705882,0.6,1.0,0.8807503349709692,0.6,0.5,0.027809158500381015,0.0,-0.5
Liver_Lesions_1772,Liver_Lesions,1,0.7114072460518307,0.8636363636363636,0.95,0.7072756954002752,0.8636363636363636,0.9047619047619048,-0.00413155065155546,0.0,-0.04523809523809519
Liver_Lesions_1777,Liver_Lesions,1,0.6851735015772871,0.5,0.2,0.7178621659634318,1.0,0.2857142857142857,0.032688664386144706,0.5,0.08571428571428569
Liver_Lesions_1784,Liver_Lesions,1,0.9308966375704054,0.9583333333333334,0.8846153846153846,0.9380693466993787,0.9583333333333334,0.8846153846153846,0.007172709128973276,0.0,0.0
Liver_Lesions_1785,Liver_Lesions,1,0.9745593006675071,0.3333333333333333,1.0,0.9726634766028938,0.6666666666666666,1.0,-0.001895824064613305,0.3333333333333333,0.0
Liver_Lesions_1786,Liver_Lesions,1,0.9150326797385621,1.0,0.5,0.9367088607594937,1.0,1.0,0.021676181020931606,0.0,0.5
Liver_Lesions_1790,Liver_Lesions,1,0.8675491515125212,1.0,1.0,0.8446622331116556,1.0,1.0,-0.022886918400865652,0.0,0.0
Liver_Lesions_1793,Liver_Lesions,1,0.6863550630284853,0.5,0.2,0.6144457127886522,0.5,0.2,-0.07190935023983303,0.0,0.0
Liver_Lesions_1804,Liver_Lesions,1,0.7757104115080768,1.0,0.5,0.6293855172212663,1.0,0.5714285714285714,-0.1463248942868105,0.0,0.0714285714285714
Liver_Lesions_1814,Liver_Lesions,1,0.8373584658681851,0.9,0.6428571428571429,0.8626662542530158,1.0,0.8333333333333334,0.02530778838483072,0.09999999999999998,0.19047619047619047
Liver_Lesions_1815,Liver_Lesions,1,0.848568608094768,0.8,0.8,0.8776856132716889,0.8,0.8,0.02911700517692095,0.0,0.0
Liver_Lesions_1816,Liver_Lesions,1,0.901906837100483,0.9032258064516128,0.9491525423728814,0.9235080309460475,0.9032258064516128,0.9333333333333332,0.02160119384556447,0.0,-0.015819209039548143
Liver_Lesions_1820,Liver_Lesions,1,0.6763882054458905,0.3333333333333333,0.3928571428571428,0.700323679240273,0.2727272727272727,0.3214285714285714,0.023935473794382434,-0.06060606060606061,-0.0714285714285714
Liver_Lesions_1823,Liver_Lesions,1,0.9098448258982476,0.9166666666666666,0.8461538461538461,0.9200843250376164,0.9166666666666666,0.9166666666666666,0.010239499139368835,0.0,0.07051282051282048
Liver_Lesions_1830,Liver_Lesions,1,0.9126386615748318,0.75,0.6,0.9299658121241882,0.75,0.6,0.017327150549356407,0.0,0.0
Liver_Lesions_1838,Liver_Lesions,1,0.7410075412841086,0.8571428571428571,0.8571428571428571,0.7894480866875474,1.0,0.875,0.048440545403438784,0.1428571428571429,0.017857142857142905
Liver_Lesions_1839,Liver_Lesions,1,0.9393519312561859,0.3333333333333333,1.0,0.945745673780334,0.3333333333333333,1.0,0.006393742524148149,0.0,0.0
Liver_Lesions_1841,Liver_Lesions,1,0.9542736497990874,1.0,0.6666666666666666,0.9695490628898913,1.0,1.0,0.015275413090803935,0.0,0.33333333333333337
MCT_LTDiag_1007,MCT_LTDiag,1,0.9119222708439093,1.0,0.5,0.89980615124621,1.0,1.0,-0.012116119597699315,0.0,0.5
MCT_LTDiag_1008,MCT_LTDiag,1,0.29648454044896233,0.5,0.3333333333333333,0.7094918504314478,0.5,0.5,0.41300730998248547,0.0,0.16666666666666669
MCT_LTDiag_1011,MCT_LTDiag,1,0.7952965235173824,1.0,0.25,0.7704585026117238,1.0,0.5,-0.024838020905658675,0.0,0.25
MCT_LTDiag_1020,MCT_LTDiag,1,0.2621111555855592,1.0,0.2857142857142857,0.2807125615110774,1.0,0.3333333333333333,0.018601405925518177,0.0,0.047619047619047616
