case_id,dataset,fold,dice_poly,detectability_poly,precision_poly,dice_cosine,detectability_cosine,precision_cosine,dice_difference,detectability_difference,precision_difference
Liver_Lesions_1391,Liver_Lesions,1,0.8221199548376248,1.0,0.3333333333333333,0.8121534553178138,1.0,0.3333333333333333,-0.00996649951981099,0.0,0.0
Liver_Lesions_1392,Liver_Lesions,1,0.8149306007844499,0.7297297297297297,0.627906976744186,0.810415034343134,0.6216216216216216,0.5348837209302325,-0.004515566441315899,-0.10810810810810811,-0.09302325581395354
Liver_Lesions_1399,Liver_Lesions,1,0.6728331247619566,0.6666666666666666,0.4444444444444444,0.6638038079470199,0.6666666666666666,0.4,-0.009029316814936683,0.0,-0.0444444444444444
Liver_Lesions_1400,Liver_Lesions,1,0.05937038662570323,1.0,0.3333333333333333,0.36057575018297144,1.0,0.3333333333333333,0.30120536355726824,0.0,0.0
Liver_Lesions_1407,Liver_Lesions,1,0.741913282863042,1.0,0.25,0.7507002801120448,1.0,0.25,0.008786997249002781,0.0,0.0
Liver_Lesions_1411,Liver_Lesions,1,0.7962092517379333,0.4827586206896552,0.7,0.789517918255859,0.5172413793103449,0.7894736842105263,-0.006691333482074291,0.03448275862068967,0.08947368421052637
Liver_Lesions_1418,Liver_Lesions,1,0.9059656972408651,1.0,0.5,0.9017806723638143,1.0,0.5,-0.004185024877050747,0.0,0.0
Liver_Lesions_1419,Liver_Lesions,1,0.9577826725403817,1.0,1.0,0.9620752333713299,1.0,1.0,0.0042925608309482,0.0,0.0
Liver_Lesions_1420,Liver_Lesions,1,0.7726145547681753,1.0,0.64,0.7598417386458624,1.0,0.6153846153846154,-0.012772816122312958,0.0,-0.024615384615384595
Liver_Lesions_1422,Liver_Lesions,1,0.9303213490295895,1.0,0.6666666666666666,0.9217502395400831,1.0,0.5,-0.008571109489506457,0.0,-0.16666666666666663
Liver_Lesions_1427,Liver_Lesions,1,0.5587451485396434,0.6666666666666666,0.4,0.5220909470805,0.6666666666666666,0.2857142857142857,-0.03665420145914344,0.0,-0.11428571428571432
Liver_Lesions_1446,Liver_Lesions,1,0.7710533092969354,0.8181818181818182,0.75,0.7567316620241411,0.9090909090909092,0.8333333333333334,-0.01432164727279428,0.09090909090909094,0.08333333333333337
Liver_Lesions_1447,Liver_Lesions,1,0.838006230529595,1.0,0.75,0.865024630541872,1.0,0.6,0.027018400012276955,0.0,-0.15000000000000002
Liver_Lesions_1448,Liver_Lesions,1,0.9204043875476129,0.5666666666666667,0.6538461538461539,0.9161825477975132,0.6,0.6428571428571429,-0.00422183975009971,0.033333333333333326,-0.01098901098901095
Liver_Lesions_1456,Liver_Lesions,1,0.8119218387335205,0.7384615384615385,0.8275862068965517,0.8233397896433461,0.7384615384615385,0.8275862068965517,0.011417950909825558,0.0,0.0
Liver_Lesions_1463,Liver_Lesions,1,0.8410074773711137,1.0,0.5714285714285714,0.7331730769230769,1.0,0.5714285714285714,-0.10783440044803683,0.0,0.0
Liver_Lesions_1471,Liver_Lesions,1,0.9331316759618111,0.9,0.9,0.9264261898308931,0.9,0.8181818181818182,-0.006705486130918037,0.0,-0.08181818181818179
Liver_Lesions_1476,Liver_Lesions,1,0.9652297535662873,1.0,0.3333333333333333,0.9745926302758394,1.0,0.2,0.00936287670955216,0.0,-0.1333333333333333
Liver_Lesions_1485,Liver_Lesions,1,0.8877228198023258,1.0,0.125,0.8918904115591486,1.0,0.0769230769230769,0.004167591756822797,0.0,-0.0480769230769231
Liver_Lesions_1486,Liver_Lesions,1,0.6852418713393912,0.4242424242424242,0.4827586206896552,0.5799264925411549,0.4545454545454545,0.5357142857142857,-0.10531537879823627,0.030303030303030276,0.052955665024630505
Liver_Lesions_1493,Liver_Lesions,1,0.8621775940145698,0.5,0.1666666666666666,0.8607403199848528,0.5,0.1666666666666666,-0.0014372740297170505,0.0,0.0
Liver_Lesions_1499,Liver_Lesions,1,0.0,0.0,,0.0,0.0,,0.0,0.0,
Liver_Lesions_1501,Liver_Lesions,1,0.8107044793246179,1.0,0.5,0.8535319593787336,1.0,0.3333333333333333,0.04282748005411574,0.0,-0.16666666666666669
Liver_Lesions_1510,Liver_Lesions,1,0.0203608674060586,0.5,0.1428571428571428,0.024286149781526267,0.5,0.125,0.003925282375467666,0.0,-0.017857142857142794
Liver_Lesions_1521,Liver_Lesions,1,0.0,0.0,,0.0,0.0,,0.0,0.0,
Liver_Lesions_1522,Liver_Lesions,1,0.9670660382715348,0.6,1.0,0.9674750679963735,0.8,1.0,0.00040902972483869426,0.20000000000000007,0.0
Liver_Lesions_1528,Liver_Lesions,1,0.5668900097869457,0.4,0.4,0.5553335957488683,0.4,0.4,-0.01155641403807739,0.0,0.0
Liver_Lesions_1540,Liver_Lesions,1,0.43287480410935053,0.3333333333333333,0.4,0.4234670355002305,0.3333333333333333,0.5,-0.009407768609120015,0.0,0.09999999999999998
Liver_Lesions_1541,Liver_Lesions,1,0.9376781019584409,1.0,0.75,0.9334551603446044,1.0,0.8181818181818182,-0.004222941613836517,0.0,0.06818181818181823
Liver_Lesions_1550,Liver_Lesions,1,0.9097339089290505,1.0,0.925925925925926,0.9111431433387897,1.0,0.8928571428571429,0.0014092344097391685,0.0,-0.033068783068783136
Liver_Lesions_1551,Liver_Lesions,1,0.694462175171467,0.7222222222222222,0.7222222222222222,0.6805460908534402,0.7222222222222222,0.65,-0.013916084318026822,0.0,-0.07222222222222219
Liver_Lesions_1555,Liver_Lesions,1,0.9843264784587268,1.0,1.0,0.9850841667932793,1.0,0.6,0.0007576883345524754,0.0,-0.4
Liver_Lesions_1557,Liver_Lesions,1,0.9060077519379846,0.8571428571428571,0.75,0.9081186193485659,1.0,0.7,0.0021108674105813074,0.1428571428571429,-0.050000000000000044
Liver_Lesions_1558,Liver_Lesions,1,0.8318381993149567,1.0,0.25,0.8234146341463414,1.0,0.25,-0.00842356516861531,0.0,0.0
Liver_Lesions_1565,Liver_Lesions,1,0.7734069063723745,0.6326530612244898,0.7209302325581395,0.7376638362255902,0.6122448979591837,0.6382978723404256,-0.03574307014678435,-0.020408163265306145,-0.08263236021771392
Liver_Lesions_1568,Liver_Lesions,1,0.12785366875334528,1.0,0.6666666666666666,0.044334834804231296,1.0,0.6666666666666666,-0.08351883394911398,0.0,0.0
Liver_Lesions_1570,Liver_Lesions,1,0.95435873338285,0.9473684210526316,0.9,0.9544530856086418,0.9473684210526316,0.9,9.435222579179392e-05,0.0,0.0
Liver_Lesions_1581,Liver_Lesions,1,0.6947199619884777,0.3333333333333333,0.3333333333333333,0.677590557118413,0.3333333333333333,0.5,-0.017129404870064757,0.0,0.16666666666666669
Liver_Lesions_1586,Liver_Lesions,1,0.8367609254498715,0.7142857142857143,0.8333333333333334,0.805469235550031,0.5714285714285714,0.4444444444444444,-0.031291689899840436,-0.1428571428571429,-0.38888888888888895
Liver_Lesions_1590,Liver_Lesions,1,0.9279270642597617,0.7586206896551724,0.5945945945945946,0.9296485300965627,0.7586206896551724,0.6875,0.001721465836800995,0.0,0.09290540540540537
Liver_Lesions_1593,Liver_Lesions,1,0.8837797005610517,0.78,0.7222222222222222,0.8986152922395296,0.78,0.7959183673469388,0.014835591678477922,0.0,0.07369614512471656
Liver_Lesions_1596,Liver_Lesions,1,0.9685690876034639,0.9375,0.8823529411764706,0.9679299327889037,0.9375,0.9375,-0.0006391548145602277,0.0,0.05514705882352944
Liver_Lesions_1598,Liver_Lesions,1,0.8745378692806024,0.8333333333333334,0.8620689655172413,0.8710739873009405,0.8333333333333334,0.8333333333333334,-0.0034638819796618536,0.0,-0.028735632183907955
Liver_Lesions_1604,Liver_Lesions,1,0.9575129533678757,1.0,0.5,0.9241516966067864,1.0,0.3333333333333333,-0.03336125676108925,0.0,-0.16666666666666669
Liver_Lesions_1606,Liver_Lesions,1,0.8519843839340824,0.5217391304347826,0.5647058823529412,0.8447869815273723,0.4891304347826087,0.5357142857142857,-0.007197402406710074,-0.03260869565217389,-0.02899159663865547
Liver_Lesions_1621,Liver_Lesions,1,0.2456813819577735,1.0,0.25,0.19934640522875818,1.0,0.25,-0.04633497672901532,0.0,0.0
Liver_Lesions_1624,Liver_Lesions,1,0.3863126402393418,1.0,0.5,0.381549815498155,1.0,0.3333333333333333,-0.004762824741186833,0.0,-0.16666666666666669
Liver_Lesions_1627,Liver_Lesions,1,0.8930933949934654,0.75,1.0,0.8946564885496183,0.75,0.6,0.001563093556152917,0.0,-0.4
Liver_Lesions_1648,Liver_Lesions,1,0.7697393899893262,0.5,0.2,0.7650210308359409,0.5,0.1666666666666666,-0.004718359153385365,0.0,-0.03333333333333341
Liver_Lesions_1653,Liver_Lesions,1,0.9314721271703511,1.0,0.25,0.9257519989846428,1.0,0.25,-0.005720128185708329,0.0,0.0
Liver_Lesions_1655,Liver_Lesions,1,0.8971848225214198,1.0,0.5,0.818431157432803,1.0,0.3333333333333333,-0.07875366508861681,0.0,-0.16666666666666669
Liver_Lesions_1659,Liver_Lesions,1,0.6056622851365016,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.6666666666666666,0.25,-0.177090856565073,0.0,-0.0357142857142857
Liver_Lesions_1662,Liver_Lesions,1,0.9263143078330636,1.0,0.5,0.9360022958817621,1.0,0.1666666666666666,0.009687988048698526,0.0,-0.33333333333333337
Liver_Lesions_1663,Liver_Lesions,1,0.7728628230616302,0.4444444444444444,0.8,0.7615230460921844,0.4444444444444444,0.6666666666666666,-0.01133977696944588,0.0,-0.13333333333333341
Liver_Lesions_1665,Liver_Lesions,1,0.8699166456175802,0.5,1.0,0.8763400648217402,0.5,0.6666666666666666,0.006423419204160008,0.0,-0.33333333333333337
Liver_Lesions_1668,Liver_Lesions,1,0.9117853302790894,0.8,0.9230769230769232,0.9006312629673774,0.8666666666666667,0.8666666666666667,-0.01115406731171198,0.06666666666666665,-0.05641025641025654
Liver_Lesions_1672,Liver_Lesions,1,0.932967242215957,0.8181818181818182,0.9,0.9351427035541499,0.9090909090909092,0.9090909090909092,0.0021754613381929078,0.09090909090909094,0.00909090909090915
Liver_Lesions_1674,Liver_Lesions,1,0.0,,0.0,0.0,,0.0,0.0,,0.0
Liver_Lesions_1675,Liver_Lesions,1,0.9853891696671704,0.8333333333333334,1.0,0.9851689744159324,0.8333333333333334,1.0,-0.00022019525123795347,0.0,0.0
Liver_Lesions_1680,Liver_Lesions,1,0.9332308981701355,0.6153846153846154,0.6666666666666666,0.9207058297967389,0.6153846153846154,0.6666666666666666,-0.01252506837339662,0.0,0.0
Liver_Lesions_1682,Liver_Lesions,1,0.16326252723311546,1.0,0.5,0.10900730321882608,1.0,0.4,-0.05425522401428938,0.0,-0.09999999999999998
Liver_Lesions_1686,Liver_Lesions,1,0.9452272934385678,0.8181818181818182,0.9,0.9450188281775085,0.8181818181818182,0.8181818181818182,-0.00020846526105933183,0.0,-0.08181818181818179
Liver_Lesions_1687,Liver_Lesions,1,0.4344391785150079,0.5,0.0769230769230769,0.4071834341213121,0.5,0.0666666666666666,-0.027255744393695824,0.0,-0.010256410256410303
Liver_Lesions_1694,Liver_Lesions,1,0.9530095444307563,0.6666666666666666,0.4,0.9596710108073745,0.6666666666666666,0.5,0.006661466376618241,0.0,0.09999999999999998
Liver_Lesions_1708,Liver_Lesions,1,0.856673143027948,0.75,1.0,0.8561401984146949,0.75,1.0,-0.0005329446132530391,0.0,0.0
Liver_Lesions_1715,Liver_Lesions,1,0.9635712330560415,1.0,1.0,0.9626176591718943,1.0,1.0,-0.0009535738841471852,0.0,0.0
Liver_Lesions_1716,Liver_Lesions,1,0.90676090907582,0.7333333333333333,0.8461538461538461,0.9044022961135184,0.7333333333333333,0.5789473684210527,-0.002358612962301554,0.0,-0.2672064777327935
Liver_Lesions_1720,Liver_Lesions,1,0.9074626865671642,1.0,0.5,0.8708708708708709,1.0,0.3333333333333333,-0.03659181569629333,0.0,-0.16666666666666669
Liver_Lesions_1733,Liver_Lesions,1,0.9289617486338798,0.8,0.8888888888888888,0.8969258589511754,0.8,0.8,-0.03203588968270443,0.0,-0.0888888888888888
Liver_Lesions_1735,Liver_Lesions,1,0.9208903821923562,0.5,0.3333333333333333,0.9200315642786387,0.5,0.25,-0.0008588179137174468,0.0,-0.08333333333333331
Liver_Lesions_1736,Liver_Lesions,1,0.9666475656323372,0.9285714285714286,0.9285714285714286,0.9677600212030395,0.9285714285714286,0.9629629629629628,0.0011124555707022754,0.0,0.034391534391534195
Liver_Lesions_1750,Liver_Lesions,1,0.9878925163818002,0.8333333333333334,1.0,0.9876152332103827,0.8333333333333334,0.8333333333333334,-0.00027728317141750836,0.0,-0.16666666666666663
Liver_Lesions_1751,Liver_Lesions,1,0.8461166807585457,0.8888888888888888,1.0,0.8467979998795108,0.8888888888888888,1.0,0.0006813191209650293,0.0,0.0
Liver_Lesions_1753,Liver_Lesions,1,0.8397435897435898,0.5,0.5,0.832258064516129,1.0,0.6666666666666666,-0.00748552522746071,0.5,0.16666666666666663
Liver_Lesions_1768,Liver_Lesions,1,0.9584910797083571,1.0,0.5,0.9571821796309512,1.0,0.5,-0.0013089000774059167,0.0,0.0
Liver_Lesions_1770,Liver_Lesions,1,0.8807503349709692,0.6,0.5,0.8858285206574855,0.6,0.75,0.005078185686516301,0.0,0.25
Liver_Lesions_1772,Liver_Lesions,1,0.7072756954002752,0.8636363636363636,0.9047619047619048,0.709577953362883,0.8636363636363636,0.9047619047619048,0.0023022579626077455,0.0,0.0
Liver_Lesions_1777,Liver_Lesions,1,0.7178621659634318,1.0,0.2857142857142857,0.7284382284382285,1.0,0.3333333333333333,0.0105760624747967,0.0,0.047619047619047616
Liver_Lesions_1784,Liver_Lesions,1,0.9380693466993787,0.9583333333333334,0.8846153846153846,0.9387643622865443,0.9583333333333334,0.92,0.0006950155871655594,0.0,0.03538461538461546
Liver_Lesions_1785,Liver_Lesions,1,0.9726634766028938,0.6666666666666666,1.0,0.9727493143054984,0.3333333333333333,0.5,8.583770260461865e-05,-0.3333333333333333,-0.5
Liver_Lesions_1786,Liver_Lesions,1,0.9367088607594937,1.0,1.0,0.88125,1.0,0.5,-0.05545886075949369,0.0,-0.5
Liver_Lesions_1790,Liver_Lesions,1,0.8446622331116556,1.0,1.0,0.8464586646516654,1.0,1.0,0.0017964315400098574,0.0,0.0
Liver_Lesions_1793,Liver_Lesions,1,0.6144457127886522,0.5,0.2,0.6937982846899687,0.5,1.0,0.0793525719013165,0.0,0.8
Liver_Lesions_1804,Liver_Lesions,1,0.6293855172212663,1.0,0.5714285714285714,0.7088092817415227,1.0,0.5714285714285714,0.07942376452025635,0.0,0.0
Liver_Lesions_1814,Liver_Lesions,1,0.8626662542530158,1.0,0.8333333333333334,0.858658483121438,1.0,0.8333333333333334,-0.0040077711315777975,0.0,0.0
Liver_Lesions_1815,Liver_Lesions,1,0.8776856132716889,0.8,0.8,0.8822200930741856,0.8,0.8,0.00453447980249666,0.0,0.0
Liver_Lesions_1816,Liver_Lesions,1,0.9235080309460475,0.9032258064516128,0.9333333333333332,0.9134143083215159,0.9032258064516128,0.9491525423728814,-0.010093722624531565,0.0,0.015819209039548143
Liver_Lesions_1820,Liver_Lesions,1,0.700323679240273,0.2727272727272727,0.3214285714285714,0.7038542891340522,0.2878787878787879,0.3518518518518518,0.0035306098937792907,0.015151515151515194,0.030423280423280408
Liver_Lesions_1823,Liver_Lesions,1,0.9200843250376164,0.9166666666666666,0.9166666666666666,0.9201572318160356,0.9166666666666666,0.9166666666666666,7.290677841920168e-05,0.0,0.0
Liver_Lesions_1830,Liver_Lesions,1,0.9299658121241882,0.75,0.6,0.937536780159731,1.0,0.6666666666666666,0.007570968035542802,0.25,0.06666666666666665
Liver_Lesions_1838,Liver_Lesions,1,0.7894480866875474,1.0,0.875,0.7786892177589853,1.0,0.875,-0.010758868928562149,0.0,0.0
Liver_Lesions_1839,Liver_Lesions,1,0.945745673780334,0.3333333333333333,1.0,0.9419924218503315,0.3333333333333333,1.0,-0.0037532519300025324,0.0,0.0
Liver_Lesions_1841,Liver_Lesions,1,0.9695490628898913,1.0,1.0,0.9666480088465371,1.0,0.8,-0.0029010540433541676,0.0,-0.19999999999999996
MCT_LTDiag_1007,MCT_LTDiag,1,0.89980615124621,1.0,1.0,0.9049397837424418,1.0,1.0,0.005133632496231777,0.0,0.0
MCT_LTDiag_1008,MCT_LTDiag,1,0.7094918504314478,0.5,0.5,0.06383701188455009,0.5,0.3333333333333333,-0.6456548385468978,0.0,-0.16666666666666669
MCT_LTDiag_1011,MCT_LTDiag,1,0.7704585026117238,1.0,0.5,0.3975852520767331,1.0,0.1111111111111111,-0.37287325053499065,0.0,-0.3888888888888889
MCT_LTDiag_1020,MCT_LTDiag,1,0.2807125615110774,1.0,0.3333333333333333,0.23480866407658516,1.0,0.3333333333333333,-0.04590389743449222,0.0,0.0
MCT_LTDiag_1021,MCT_LTDiag,1,0.9015176946589162,1.0,0.5,0.8993798051827407,1.0,0.4285714285714285,-0.0021378894761754363,0.0,-0.07142857142857151
MCT_LTDiag_1025,MCT_LTDiag,1,0.7763040600772576,0.75,0.4285714285714285,0.8150144957021515,0.75,0.5,0.038710435624893846,0.0,0.07142857142857151
MCT_LTDiag_1032,MCT_LTDiag,1,0.4004421285330807,0.5384615384615384,0.5833333333333334,0.3866722665546689,0.4615384615384615,0.5,-0.01376986197841179,-0.07692307692307693,-0.08333333333333337
MCT_LTDiag_1038,MCT_LTDiag,1,0.8990121642583068,0.5,0.5,0.899447755481437,0.5,0.5,0.00043559122313019394,0.0,0.0
MCT_LTDiag_1048,MCT_LTDiag,1,0.6565259499800604,0.1981132075471698,0.84,0.6787335662329333,0.2452830188679245,0.8387096774193549,0.02220761625287293,0.047169811320754707,-0.001290322580645098
MCT_LTDiag_1064,MCT_LTDiag,1,0.7997944693572496,1.0,0.4,0.8497603180170701,1.0,0.3333333333333333,0.049965848659820455,0.0,-0.06666666666666671
MCT_LTDiag_1073,MCT_LTDiag,1,0.884983525935193,0.5,1.0,0.8906791842966548,0.5,1.0,0.005695658361461797,0.0,0.0
MCT_LTDiag_1076,MCT_LTDiag,1,0.8740993628550445,0.25,1.0,0.8631721193486158,0.25,1.0,-0.010927243506428708,0.0,0.0
MCT_LTDiag_1077,MCT_LTDiag,1,0.8787933607706572,0.5,0.5,0.8768923677305044,0.5,1.0,-0.0019009930401527875,0.0,0.5
MCT_LTDiag_1091,MCT_LTDiag,1,0.0,0.0,0.0,0.24816544362908605,0.25,0.25,0.24816544362908605,0.25,0.25
MCT_LTDiag_1094,MCT_LTDiag,1,0.9219614510891531,0.5,1.0,0.9180781268598716,0.5,1.0,-0.003883324229281504,0.0,0.0
MCT_LTDiag_1095,MCT_LTDiag,1,0.6078789724845162,1.0,0.1666666666666666,0.6037020406126827,1.0,0.1666666666666666,-0.004176931871833434,0.0,0.0
MCT_LTDiag_1096,MCT_LTDiag,1,0.8654197027499296,0.5,0.3333333333333333,0.7915235264600301,0.5,0.25,-0.07389617628989953,0.0,-0.08333333333333331
MCT_LTDiag_1109,MCT_LTDiag,1,0.9368175413878126,0.5,1.0,0.9413994233591175,0.5,1.0,0.004581881971304935,0.0,0.0
MCT_LTDiag_1123,MCT_LTDiag,1,0.936900827125779,0.5,0.5,0.9346006658796809,0.5,0.5,-0.002300161246098109,0.0,0.0
MCT_LTDiag_1127,MCT_LTDiag,1,0.8382554208020538,0.0476190476190476,0.5,0.8395186123443241,0.0476190476190476,0.4,0.001263191542270281,0.0,-0.09999999999999998
MCT_LTDiag_1128,MCT_LTDiag,1,0.8893995030673497,0.2857142857142857,0.1666666666666666,0.8746222081592127,0.2857142857142857,0.1666666666666666,-0.014777294908137062,0.0,0.0
MCT_LTDiag_1129,MCT_LTDiag,1,0.9152603965568148,0.5,0.3333333333333333,0.9167153978290267,0.5,0.25,0.0014550012722118755,0.0,-0.08333333333333331
MCT_LTDiag_1132,MCT_LTDiag,1,0.9323711218242584,0.3333333333333333,0.5,0.931435229268812,0.3333333333333333,0.5,-0.0009358925554464603,0.0,0.0
MCT_LTDiag_1143,MCT_LTDiag,1,0.8641502110523507,0.5,0.5,0.8539114492184244,0.5,0.6666666666666666,-0.010238761833926247,0.0,0.16666666666666663
MCT_LTDiag_1146,MCT_LTDiag,1,0.9239520455063663,0.3333333333333333,0.3333333333333333,0.9222505690950045,0.3333333333333333,0.3333333333333333,-0.0017014764113618686,0.0,0.0
MCT_LTDiag_1149,MCT_LTDiag,1,0.849142052030393,1.0,0.2,0.863071976255256,1.0,0.2,0.013929924224863055,0.0,0.0
MCT_LTDiag_1152,MCT_LTDiag,1,0.8694470699432892,1.0,0.25,0.8665431772073741,1.0,0.1428571428571428,-0.002903892735915181,0.0,-0.1071428571428572
MCT_LTDiag_1158,MCT_LTDiag,1,0.8509675229150164,0.5,0.25,0.8254315053528513,0.5,0.3333333333333333,-0.02553601756216517,0.0,0.08333333333333331
MCT_LTDiag_1166,MCT_LTDiag,1,0.8520648678553728,0.3333333333333333,0.25,0.8458071683061179,0.3333333333333333,0.25,-0.006257699549254925,0.0,0.0
MCT_LTDiag_1180,MCT_LTDiag,1,0.7718187874750166,1.0,0.5,0.7628639355817594,1.0,0.5,-0.008954851893257287,0.0,0.0
MCT_LTDiag_1188,MCT_LTDiag,1,0.7980475899938987,0.5,0.5,0.7875382199818197,0.5,0.25,-0.010509370012078967,0.0,-0.25
MCT_LTDiag_1190,MCT_LTDiag,1,0.7776524966211423,0.2,0.1428571428571428,0.764320689907184,0.2,0.125,-0.013331806713958283,0.0,-0.017857142857142794
MCT_LTDiag_1198,MCT_LTDiag,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCT_LTDiag_1199,MCT_LTDiag,1,0.8839887090914172,0.6666666666666666,0.5,0.8867290941257339,0.6666666666666666,0.5,0.002740385034316617,0.0,0.0
MCT_LTDiag_1201,MCT_LTDiag,1,0.857551214864221,0.4444444444444444,1.0,0.8622500967622178,0.4444444444444444,0.8,0.004698881897996721,0.0,-0.19999999999999996
MCT_LTDiag_1204,MCT_LTDiag,1,0.8354358707222612,1.0,1.0,0.8221555697682111,1.0,1.0,-0.013280300954050084,0.0,0.0
MCT_LTDiag_1217,MCT_LTDiag,1,0.930757887572718,0.75,0.75,0.9312884891232839,0.75,0.75,0.0005306015505658346,0.0,0.0
MCT_LTDiag_1219,MCT_LTDiag,1,0.6440609301571868,1.0,0.3333333333333333,0.5968028419182948,1.0,0.25,-0.04725808823889199,0.0,-0.08333333333333331
MCT_LTDiag_1225,MCT_LTDiag,1,0.7331174565793347,1.0,1.0,0.7498210450966356,1.0,0.3333333333333333,0.016703588517300916,0.0,-0.6666666666666667
MCT_LTDiag_1227,MCT_LTDiag,1,0.09983212652358854,0.3333333333333333,0.1111111111111111,0.08591981598552498,0.3333333333333333,0.0833333333333333,-0.013912310538063563,0.0,-0.027777777777777804
MCT_LTDiag_1230,MCT_LTDiag,1,0.9294208617084493,0.3333333333333333,0.3333333333333333,0.9262373290085674,0.3333333333333333,0.25,-0.003183532699881919,0.0,-0.08333333333333331
MCT_LTDiag_1233,MCT_LTDiag,1,0.9296911003506428,0.3333333333333333,0.1666666666666666,0.9281853385682783,0.3333333333333333,0.2,-0.0015057617823645009,0.0,0.03333333333333341
MCT_LTDiag_1240,MCT_LTDiag,1,0.9097494126859828,0.3333333333333333,0.6666666666666666,0.9095186097300312,0.3333333333333333,0.5,-0.00023080295595157008,0.0,-0.16666666666666663
MCT_LTDiag_1244,MCT_LTDiag,1,0.9119651698324465,0.4,1.0,0.9127948251920046,0.4,1.0,0.0008296553595581457,0.0,0.0
MCT_LTDiag_1266,MCT_LTDiag,1,0.2765019421054124,0.0909090909090909,0.1666666666666666,0.22967440046792748,0.0909090909090909,0.1666666666666666,-0.046827541637484926,0.0,0.0
MCT_LTDiag_1288,MCT_LTDiag,1,0.728344400507349,0.5,0.125,0.7179938407391113,0.5,0.1,-0.010350559768237733,0.0,-0.024999999999999994
MCT_LTDiag_1294,MCT_LTDiag,1,0.8247881977812537,0.25,0.2,0.8242024590262448,0.25,0.2,-0.0005857387550088911,0.0,0.0
MCT_LTDiag_1304,MCT_LTDiag,1,0.8391480057007867,0.5,0.25,0.8298663993368164,0.5,0.2,-0.009281606363970352,0.0,-0.04999999999999999
MCT_LTDiag_1307,MCT_LTDiag,1,0.8555750461026402,0.5,0.2,0.8554297731442123,0.5,0.25,-0.0001452729584279222,0.0,0.04999999999999999
MCT_LTDiag_1311,MCT_LTDiag,1,0.8910446147652208,0.1,0.0909090909090909,0.8916768233949985,0.1,0.0555555555555555,0.0006322086297777529,0.0,-0.0353535353535354
MCT_LTDiag_1315,MCT_LTDiag,1,0.9387524029339123,0.3333333333333333,0.25,0.9377260312873239,0.3333333333333333,0.2,-0.0010263716465883643,0.0,-0.04999999999999999
MCT_LTDiag_1320,MCT_LTDiag,1,0.8897576593165604,0.25,0.25,0.8908293266982209,0.25,0.5,0.0010716673816605349,0.0,0.25
MCT_LTDiag_1334,MCT_LTDiag,1,0.6592159559834938,0.2,0.3333333333333333,0.6513191060325996,0.2,0.2,-0.007896849950894236,0.0,-0.1333333333333333
MCT_LTDiag_1347,MCT_LTDiag,1,0.5670447811732837,0.7647058823529411,0.7222222222222222,0.5503477256655627,0.8235294117647058,0.8235294117647058,-0.016697055507721048,0.05882352941176472,0.10130718954248363
MCT_LTDiag_1356,MCT_LTDiag,1,0.8478802992518704,1.0,0.5,0.7932976239527537,1.0,0.5,-0.054582675299116645,0.0,0.0
MCT_LTDiag_1363,MCT_LTDiag,1,0.8249366732338869,0.5,0.25,0.7986492190797805,0.5,0.1428571428571428,-0.026287454154106382,0.0,-0.1071428571428572
MCT_LTDiag_1372,MCT_LTDiag,1,0.885972914181461,1.0,0.6666666666666666,0.8791643139469226,1.0,0.4,-0.006808600234538331,0.0,-0.2666666666666666
MCT_LTDiag_1384,MCT_LTDiag,1,0.5923217550274223,1.0,0.3076923076923077,0.5965901463283663,1.0,0.3333333333333333,0.004268391300943919,0.0,0.025641025641025605
MCT_LTDiag_1397,MCT_LTDiag,1,0.8405722053207327,0.5,0.1666666666666666,0.8069433210974927,0.5,0.1666666666666666,-0.03362888422324006,0.0,0.0
MCT_LTDiag_1403,MCT_LTDiag,1,0.896495146073561,0.75,0.5,0.8961701548717717,0.75,0.5,-0.0003249912017893042,0.0,0.0
MCT_LTDiag_1405,MCT_LTDiag,1,0.6958904109589041,1.0,0.5,0.6606935332708529,1.0,0.4285714285714285,-0.03519687768805124,0.0,-0.07142857142857151
MCT_LTDiag_1426,MCT_LTDiag,1,0.8949507389162562,0.3333333333333333,1.0,0.8842648117054449,0.3333333333333333,0.25,-0.010685927210811297,0.0,-0.75
MCT_LTDiag_1427,MCT_LTDiag,1,0.889627559114603,1.0,0.2,0.8898415657036347,1.0,0.2,0.0002140065890317011,0.0,0.0
MCT_LTDiag_1429,MCT_LTDiag,1,0.6194212645825549,1.0,1.0,0.6010598031794095,0.8888888888888888,0.8,-0.01836146140314532,-0.11111111111111116,-0.19999999999999996
MCT_LTDiag_1432,MCT_LTDiag,1,0.7411598302687411,1.0,0.5,0.728801681850035,1.0,0.5,-0.012358148418706083,0.0,0.0
MCT_LTDiag_1434,MCT_LTDiag,1,0.679372197309417,0.5384615384615384,0.4,0.673365797292836,0.5769230769230769,0.4411764705882353,-0.006006400016581037,0.038461538461538436,0.04117647058823526
MCT_LTDiag_1438,MCT_LTDiag,1,0.7617608916942842,1.0,0.625,0.755997974739991,1.0,0.7142857142857143,-0.005762916954293207,0.0,0.0892857142857143
MCT_LTDiag_1442,MCT_LTDiag,1,0.7149417167078771,1.0,0.6666666666666666,0.6571136131013307,1.0,0.4,-0.057828103606546444,0.0,-0.2666666666666666
